space_url,venue_url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,max_seated,max_standing,area_in_m2,catering_offered,external_catering_allowed,supervenue,Standing_max,Dining_max,Theatre_max,Boardroom_max,Classroom_max,Cabaret_max,U-Shaped_max,Approved caterers only,BYO alcohol allowed,BYO alcohol not allowed,External catering allowed,External catering not allowed,In-house catering,No in-house catering,Venue doesn’t provide alcohol,Venue provides alcohol,Alcohol licence until 23:00,Corkage fee for BYO alcohol,Buyout fee for external catering,Kitchen facilities available for guests,Complimentary water,Complimentary tea and coffee,Alcohol licence until 23:00 (extension available),Halal menu,Kosher menu,Extensive vegan menu,Extensive gluten-free menu,Alcohol licence until 1:30,Alcohol licence until 1:00,Alcohol licence until 0:00,Alcohol licence until 1:00 (extension available),Alcohol licence until 5:00 (extension available),Alcohol licence until 3:00 (extension available),Alcohol licence until 0:00 (extension available),Alcohol licence until 2:00 (extension available),Alcohol licence until 22:30,Alcohol licence until 22:00,Alcohol licence until 2:00,Alcohol licence until 22:30 (extension available),Alcohol licence until 3:00,Alcohol licence until 0:30 (extension available),Alcohol licence until 4:00,Alcohol licence until 23:30,Alcohol licence until 23:30 (extension available),Alcohol licence until 21:30,Alcohol licence until 4:00 (extension available),Alcohol licence until 2:30,Alcohol licence until 0:30,Alcohol licence until 22:00 (extension available),Alcohol licence until 5:00,Alcohol licence until 21:00 (extension available),Alcohol licence until 2:30 (extension available),Alcohol licence until 21:00,Alcohol licence until 1:30 (extension available),Wi-Fi,Projector,Flipchart,Natural light,Flatscreen TV,Whiteboard,Conference call facilities,Air conditioning,Storage space,Accommodation available,Parking available,Own music allowed,Bring your own DJ,PA system / music speakers available,Wheelchair accessible,Promoted / ticketed events,Loud music / events,Wedding licence,Temporary event notices (TENs) available,Paid parking facilities available nearby,Disabled access toilets,Ground level,Lift to all floors,Free parking is available on-site
https://www.tagvenue.com/rooms/london/1409/the-rembrandt-hotel/elizabeth-suite,https://www.tagvenue.com/venues/london/313/the-rembrandt-hotel,the rembrandt hotel,elizabeth suite,51.496146128658,-0.17052096693419,"11 Thurloe Place, South Kensington, London, SW7 2RS",South Kensington Station (400 yd),60,60,53,Venue offers catering,External catering not allowed,False,60.0,30.0,60.0,20.0,21.0,24.0,19.0,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,True,True,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,True,,,,True,
https://www.tagvenue.com/rooms/london/14808/puttshack-bank/ruby-private-room,https://www.tagvenue.com/venues/london/6807/puttshack-bank,puttshack bank,ruby private room,51.513366445677,-0.090465545654297,"Poultry, 1, London, EC2R 8EL",Monument Station (150 yd),45,65,80,Venue offers catering,External catering not allowed,False,65.0,,45.0,30.0,28.0,30.0,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,False,False,,True,,,
https://www.tagvenue.com/rooms/london/427/de-morgan-house/catering-area,https://www.tagvenue.com/venues/london/187/de-morgan-house,de morgan house,catering area,51.5211757,-0.1244206,"57-58 Russell Square, London, WC1B 4HS",Russell Square Station (250 yd),20,35,51,Venue offers catering,External catering not allowed,False,35.0,20.0,,,,,,0,0,1,0,1,1,0,1,0,,,,,1.0,1.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/19010/45-park-lane/media-room,https://www.tagvenue.com/venues/london/8404/45-park-lane,45 park lane,media room,51.506358501722,-0.15161722898483,"Park Lane, 45, London, W1K 1PN",Hyde Park Corner Station (450 yd),14,20,35,Venue offers catering,External catering not allowed,False,20.0,14.0,,14.0,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,1.0,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,False,True,,False,False,False,True,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/15940/doubletree-by-hilton-hotel-ealing/ealing-suite,https://www.tagvenue.com/venues/london/6651/doubletree-by-hilton-hotel-ealing,"doubletree by hilton hotel, ealing",ealing suite,51.511747269015,-0.290687084198,"Hanger Lane, 2-8, London, W5 3HN",Ealing Common Station (300 yd),250,220,202,Venue offers catering,External catering allowed,False,220.0,200.0,250.0,180.0,60.0,,60.0,0,0,1,1,0,1,0,0,1,True,,False,True,0.0,0.0,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,True,False,True,,False,False,True,True,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/19076/white-space-mayfair/white-space-mayfair,https://www.tagvenue.com/venues/london/8432/white-space-mayfair,white space mayfair,white space mayfair,51.510688930694,-0.14432162046432,"Bruton Street, 11, London, W1J 6PY",Green Park Station (500 yd),80,250,307,Venue doesn’t offer catering,External catering allowed,False,250.0,80.0,50.0,40.0,50.0,60.0,,0,1,0,1,0,0,1,1,0,,False,False,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,True,True,True,False,,False,False,False,False,True,True,False,False,True,,,,
https://www.tagvenue.com/rooms/london/21751/mercure-london-hyde-park/the-churchill,https://www.tagvenue.com/venues/london/9662/mercure-london-hyde-park,mercure london hyde park,the churchill,51.5150943,-0.1743858,"Talbot Square, 8-14, London, W2 1TS",Paddington Station (100 yd),12,16,20,Venue offers catering,External catering allowed,False,16.0,12.0,12.0,12.0,,,,0,1,0,1,0,1,0,0,1,,False,False,True,1.0,0.0,,True,False,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/27779/the-sloane-club/franklin-cavalry-st-leonards,https://www.tagvenue.com/venues/london/5288/the-sloane-club,the sloane club,"franklin, cavalry, st leonards",51.49044222594,-0.15707015991211,"52 Lower Sloane Street, London, SW1W 8BS",Sloane Square Station (250 yd),6,0,10,Venue offers catering,External catering not allowed,True,,,,6.0,,,,0,1,0,0,1,1,0,0,1,,False,,,0.0,0.0,,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,,,,True,
https://www.tagvenue.com/rooms/london/27819/beasy-soho/private-room,https://www.tagvenue.com/venues/london/7881/beasy-soho,beasy soho,private room,51.5145168,-0.1313401,"Greek street, 58, London, W1D3DY",Tottenham Court Road Station (250 yd),0,40,40,Venue offers catering,External catering not allowed,False,40.0,,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,True,False,,True,True,True,False,True,True,False,True,True,,,,
https://www.tagvenue.com/rooms/london/27800/duke-of-edinburgh/inside-area,https://www.tagvenue.com/venues/london/13259/duke-of-edinburgh,duke of edinburgh,inside area,51.463222063025,-0.11997418465576,"Ferndale Road, 204, London, SW9 8AG",Brixton Station (450 yd),100,180,500,Venue offers catering,External catering not allowed,False,180.0,100.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,False,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,True,False,False,True,False,False,,True,True,True,True,False,False,False,True,True,True,True,,
https://www.tagvenue.com/rooms/london/16048/canonbury/blue-room,https://www.tagvenue.com/venues/london/7178/canonbury,canonbury,blue room,51.544732056063,-0.097417831420898,"Canonbury Place, 21, London, N1 2NS",Highbury & Islington Station (550 yd),40,70,75,Venue offers catering,External catering not allowed,False,70.0,40.0,,35.0,,,,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/4855/sadlers-wells/rosebery-room,https://www.tagvenue.com/venues/london/2048/sadler-s-wells,sadler's wells,rosebery room,51.5294086,-0.1062482,"Sadler's Wells, Rosebery Avenue, London, EC1R 4TN",Angel Station (400 yd),100,180,117,Venue offers catering,External catering not allowed,False,180.0,80.0,100.0,30.0,,64.0,35.0,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/14497/como-metropolitan-london/met-space,https://www.tagvenue.com/venues/london/4206/como-metropolitan-london,como metropolitan london,met space ,51.504972577835,-0.14989407241956,"Old Park Lane, 19, London, W1K 1LB",Hyde Park Corner Station (350 yd),40,40,53,Venue offers catering,External catering not allowed,False,40.0,26.0,40.0,26.0,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/18771/23-24-berkeley-square/sunley-room,https://www.tagvenue.com/venues/london/8347/23-24-berkeley-square,23-24 berkeley square,sunley room,51.510623827061,-0.14594435691833,"Berkeley Square, 23-24, London, W1J 6HE",Bond Street Station (500 yd),10,0,20,Venue doesn’t offer catering,External catering allowed,False,,,,10.0,,,,0,0,1,1,0,0,1,1,0,,,False,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,False,True,True,False,False,,False,False,True,False,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/6443/the-coach-makers-arms-pub-marylebone/first-floor-dining-room,https://www.tagvenue.com/venues/london/3161/the-coach-makers-arms-pub-marylebone,the coach makers arms pub marylebone,first floor dining room,51.517070178435,-0.15065849999996,"88 Marylebone Lane , London, W1U 2PY",Bond Street Station (450 yd),42,0,48,Venue offers catering,External catering not allowed,True,,42.0,,,,,,0,1,0,0,1,1,0,0,1,True,False,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/19320/the-escapologist/whole-venue,https://www.tagvenue.com/venues/london/6272/the-escapologist-2,the escapologist,whole venue ,51.513777073084,-0.1264500617981,"Earlham Street, 35, London, WC2H 9LD",Covent Garden Station (250 yd),150,250,1215,Venue offers catering,External catering not allowed,False,250.0,150.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/738/winchester-house/whole-venue,https://www.tagvenue.com/venues/london/342/winchester-house,winchester house,whole venue,51.46737291838,-0.21742117242206,"10 Lower Richmond Road, Putney, London, SW15 1JN",Putney Bridge Station (650 yd),100,100,120,Venue offers catering,External catering allowed,False,100.0,100.0,100.0,,,70.0,,0,1,0,1,0,1,0,0,1,,True,True,False,1.0,0.0,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,False,False,,True,True,True,False,False,False,True,False,True,,,,
https://www.tagvenue.com/rooms/london/12514/the-national-gallery/the-turner-meeting-room,https://www.tagvenue.com/venues/london/5442/the-national-gallery,the national gallery,the turner meeting room,51.508475354971,-0.12934684753418,"Trafalgar Square, London, WC2N 5DN",Leicester Square Station (350 yd),25,48,36,Venue offers catering,External catering not allowed,False,48.0,,25.0,10.0,,15.0,,1,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,,,,True,
https://www.tagvenue.com/rooms/london/6181/madame-tussauds/madame-tussauds-exclusive-hire,https://www.tagvenue.com/venues/london/2320/madame-tussauds,madame tussauds,madame tussauds exclusive hire,51.523160657706,-0.15406817039604,"Marylebone Road, London, NW15LR",Baker Street Station (250 yd),320,1000,1200,Venue offers catering,External catering not allowed,False,1000.0,320.0,,,,,,1,0,1,0,1,1,0,0,1,,,,,1.0,1.0,,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/39563/vue-west-end/screens-1-2-8,https://www.tagvenue.com/venues/london/7333/vue-west-end,vue west end,"screens 1, 2 & 8",51.511030305914,-0.12929655611515,"Cranbourn Street, 3, London, WC2H 7AL",Leicester Square Station (100 yd),98,0,10,Venue offers catering,External catering not allowed,False,,,98.0,,,,,1,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,,True,,True,
https://www.tagvenue.com/rooms/london/17721/st-jamess-hotel-and-club/granville,https://www.tagvenue.com/venues/london/347/st-james-s-hotel-and-club,st james's hotel and club,granville,51.5061053,-0.1402995,"7-8 Park Place, St. James's, London, SW1A 1LS",Green Park Station (250 yd),8,20,16,Venue offers catering,External catering not allowed,False,20.0,8.0,,8.0,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,True,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,False,True,True,True,True,,True,False,True,True,True,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/4074/the-birds/eyrie-room-function-room,https://www.tagvenue.com/venues/london/1649/the-birds,the birds,eyrie room (function room),51.5685804,0.011524,"692 High Road, Leytonstone, London, E11 3AA",Leytonstone Station (300 yd),100,130,120,Venue offers catering,External catering not allowed,False,130.0,70.0,100.0,30.0,70.0,50.0,50.0,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,False,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,False,,True,False,True,False,False,False,False,True,True,,,,
https://www.tagvenue.com/rooms/london/19764/lockside/lockside-bar-club,https://www.tagvenue.com/venues/london/8824/lockside,lockside,lockside bar & club,51.540885903907,-0.14655877668648,"Camden Lock Place, 75-89, London, NW1 8AF",Camden Town Station (350 yd),100,250,3000,Venue offers catering,External catering not allowed,False,250.0,100.0,,,,,,0,0,1,0,1,1,0,1,0,,,,,0.0,0.0,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/29786/wallacespace-st-pancras/corner,https://www.tagvenue.com/venues/london/11431/wallacespace-st-pancras,wallacespace st pancras,corner,51.5270168,-0.1289294,"Duke's Road, 22, London, WC1H 9PY",Euston Station (400 yd),20,20,24,Venue offers catering,External catering not allowed,False,20.0,,20.0,12.0,,10.0,,0,1,0,0,1,1,0,1,0,,True,,,1.0,1.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,False,,True,False,True,False,True,False,False,True,True,,,,
https://www.tagvenue.com/rooms/london/29765/wallacespace-st-pancras/locker-rudder,https://www.tagvenue.com/venues/london/11431/wallacespace-st-pancras,wallacespace st pancras,locker + rudder,51.5270168,-0.1289294,"Duke's Road, 22, London, WC1H 9PY",Euston Station (400 yd),40,40,40,Venue offers catering,External catering not allowed,False,40.0,,40.0,18.0,20.0,30.0,20.0,0,1,0,0,1,1,0,1,0,,True,,,1.0,1.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,False,,True,False,True,False,True,False,False,True,True,,,,
https://www.tagvenue.com/rooms/london/18081/gaucho-broadgate/restaurant,https://www.tagvenue.com/venues/london/6507/gaucho-broadgate,gaucho broadgate,restaurant,51.519425328082,-0.084076523780823,"Finsbury Avenue, 5, London, EC2M 2PG",Liverpool Street Station (300 yd),100,120,179,Venue offers catering,External catering not allowed,False,120.0,100.0,,,,,,0,1,0,0,1,1,0,0,1,,False,,,0.0,0.0,,False,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/5396/trafik/whole-venue,https://www.tagvenue.com/venues/london/2395/trafik,trafik,whole venue,51.5270721,-0.0805344,"331 Old Street, London, EC1V 9LE",Old Street Station (600 yd),0,200,300,Venue offers catering,External catering not allowed,False,200.0,,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,False,False,False,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/10051/bread-street-kitchen-southwark/whole-venue,https://www.tagvenue.com/venues/london/4906/bread-street-kitchen-southwark,"bread street kitchen, southwark",whole venue,51.503453511476,-0.10115146636963,"Great Suffolk Street, 47-51, London, SE1 0BS",Southwark Station (350 yd),150,300,150,Venue offers catering,External catering not allowed,False,300.0,150.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,,,,True,
https://www.tagvenue.com/rooms/london/19960/galvin-la-chapelle/the-gallery,https://www.tagvenue.com/venues/london/8978/galvin-la-chapelle,galvin la chapelle,the gallery,51.5204203,-0.07746750845947,"Spital Square, 35, London, E1 6DY",Liverpool Street Station (600 yd),16,0,26,Venue offers catering,External catering not allowed,False,,16.0,,16.0,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,False,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/20248/my-studio-hire/studio-space,https://www.tagvenue.com/venues/london/9109/my-studio-hire,my studio hire,studio space,51.444391598192,-0.15366337585449,"Flat 2, 23 Chestnut Grove, London, SW12 8JB",Balham Station (150 yd),0,15,63,Venue doesn’t offer catering,External catering allowed,True,15.0,,,,,,,0,0,1,1,0,0,1,1,0,,,False,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/18468/flat-iron/city-view,https://www.tagvenue.com/venues/london/8242/flat-iron,flat iron,city view,51.504835909241,-0.094252824783325,"Southwark Street, 44-46, London, SE1 1UN",Borough Station (450 yd),4,4,10,Venue doesn’t offer catering,External catering not allowed,True,4.0,4.0,,,,,4.0,0,0,1,0,1,0,1,1,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,True,
https://www.tagvenue.com/rooms/croydon/9083/mr-fox/the-skylight,https://www.tagvenue.com/venues/croydon/4422/mr-fox,mr fox,the skylight,51.373377,-0.1013369,"Surrey Street, 34, Croydon, CR0 1RJ",West Croydon Station (550 yd),80,80,85,Venue offers catering,External catering not allowed,False,80.0,60.0,60.0,40.0,60.0,80.0,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,,False,False,False,False,False,True,True,True,True,,,,
https://www.tagvenue.com/rooms/london/10355/radisson-blu-edwardian-sussex/green-room,https://www.tagvenue.com/venues/london/4664/radisson-blu-edwardian-sussex,radisson blu edwardian sussex,green room,51.514464782238,-0.15584707260132,"Granville Place, 19-25, London, W1H 6PA",Marble Arch Station (250 yd),10,0,15,Venue offers catering,External catering not allowed,False,,10.0,,10.0,,,,0,0,1,0,1,1,0,0,1,True,,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,
https://www.tagvenue.com/rooms/london/29117/the-white-box-on-soho-square/function-space,https://www.tagvenue.com/venues/london/13619/the-white-box-on-soho-square,the white box on soho square,function space,51.515724629997,-0.13239808029937,"Soho Square, 13, London, W1d 3QF",Tottenham Court Road Station (150 yd),60,90,85,Venue doesn’t offer catering,External catering allowed,False,90.0,45.0,60.0,,,60.0,,0,0,1,1,0,0,1,1,0,,,False,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,,,True,,
https://www.tagvenue.com/rooms/london/14834/events-at-no6/carlton-room,https://www.tagvenue.com/venues/london/6811/events-at-no6-1,events @ no6,carlton room,51.513188672907,-0.072658360004425,"Alie Street, 6, London, E1 8DD",Aldgate East Station (250 yd),105,120,113,Venue offers catering,External catering not allowed,False,120.0,70.0,105.0,20.0,40.0,48.0,32.0,0,1,0,0,1,1,0,0,1,,False,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,True,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/32694/the-building-society-fitzrovia/small-meeting-room-for-3,https://www.tagvenue.com/venues/london/8451/the-building-society-fitzrovia,the building society - fitzrovia,small meeting room for 3 ,51.521050525813,-0.13584939704742,"Whitfield Street, 55, London, W1T 4AH",Goodge Street Station (150 yd),3,0,7,Venue offers catering,External catering not allowed,True,,3.0,,3.0,,3.0,,1,1,0,0,1,1,0,1,0,,False,,,1.0,0.0,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,True,True,True,False,False,False,True,False,False,True,True,True,False,False,,True,True,True,
https://www.tagvenue.com/rooms/london/5156/bonafidestudio/studio-1,https://www.tagvenue.com/venues/london/2242/bonafidestudio,bonafidestudio,studio 1,51.5883624,-0.1421969,"13-14 The Viaduct, off St james's Square, London, N10 3QX",,0,25,450,Venue doesn’t offer catering,External catering allowed,False,25.0,,,,,,,0,1,0,1,0,0,1,1,0,,False,False,False,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,True,False,,True,False,False,False,True,True,False,False,,,,,True
https://www.tagvenue.com/rooms/london/18288/gaucho-tower-bridge/ground-floor,https://www.tagvenue.com/venues/london/6517/gaucho-tower-bridge,gaucho tower bridge,ground floor ,51.505217396893,-0.080291926860809,"More London Riverside, 2, London, SE1 2JP",London Bridge Station (550 yd),120,180,270,Venue offers catering,External catering not allowed,False,180.0,120.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/18650/nova-north/windsor-room,https://www.tagvenue.com/venues/london/8314/nova-north,nova north,windsor room,51.497639635775,-0.14282763004303,"Bressenden Place, 11, London, SW1E 5BY",Victoria Station (200 yd),4,0,6,Venue doesn’t offer catering,External catering allowed,False,,,,4.0,,,,0,0,1,1,0,0,1,1,0,,,False,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/38479/mangostudiosldn/co-working-space,https://www.tagvenue.com/venues/london/18211/mangostudiosldn,mangostudiosldn,co-working space ,51.56378026387,-0.10816824543839,"Tower House, Fonthill Road, 139, London, N4 3HF",Finsbury Park Station (150 yd),32,0,279,Venue doesn’t offer catering,External catering allowed,False,,,,,32.0,,,0,1,0,1,0,0,1,1,0,,True,True,True,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,True,False,,True,True,True,True,True,True,False,False,True,,,True,
https://www.tagvenue.com/rooms/london/13712/18-smith-square/open-council-porter-terrace,https://www.tagvenue.com/venues/london/6291/18-smith-square,18 smith square,open council + porter terrace,51.495617462092,-0.12665122747421,"Smith Square, 18, London, SW1P 3HZ",Westminster Station (700 yd),30,100,6,Venue offers catering,External catering not allowed,False,100.0,30.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/22743/the-breakhouse-cafe/the-dining-room,https://www.tagvenue.com/venues/london/9725/the-breakhouse-cafe,the breakhouse café,the dining room ,51.534588017424,-0.020455320376593,"Wick Lane, 455, London, E3 2TB",Pudding Mill Lane Station (600 yd),25,40,600,Venue offers catering,External catering allowed,False,40.0,25.0,20.0,20.0,25.0,20.0,20.0,0,1,0,1,0,1,0,1,0,,True,True,False,1.0,1.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,False,True,False,True,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/61/bunga-bunga-covent-garden/bunga-bunga,https://www.tagvenue.com/venues/london/34/bunga-bunga-covent-garden-1,bunga bunga covent garden,bunga bunga,51.5154305,-0.1227973,"167 Drury Ln, London, WC2B 5PG",Holborn Station (350 yd),150,300,400,Venue offers catering,External catering not allowed,False,300.0,150.0,130.0,,,100.0,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,True,True,False,True,True,False,,True,False,True,False,True,True,True,True,,,,,True
